,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,1985,1567,2764,2504,2748,1130,1221,1141,1560,2012,1130,,125,250,250,92,,14,95,,,,,,,,,72,83,,,,3,,59,98,,16,36,65,135,298,1004,891,44,49,1194,367,134,360,1287,2440,2306,1884,2183,860,941,683,189,297,473,536,257,628,300,591,41350
,Air defence systems,,,,,,,,,18,36,18,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,124,77,30,30,85,38,233,295,45,45,139,140,60,60,280,500,280,45,60,53,47,46,24,2853
,Armoured vehicles,571,596,596,571,450,28,623,629,629,601,601,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6446
,Artillery,145,145,122,122,122,158,137,137,143,137,124,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1604
,Engines,,,,,,,,,,,,,,,,28,30,2,2,2,2,2,2,3,3,3,3,3,3,12,7,2,12,12,12,12,12,12,12,12,12,18,24,24,55,48,42,15,37,64,55,72,79,97,234,184,133,152,179,151,243,279,432,441,503,323,4099
,Missiles,,,,,,,,,59,83,97,34,17,17,,,,,,,,,,,,,,,,,,,,,,,5,9,7,7,32,56,96,107,74,97,142,142,137,253,332,160,320,161,301,540,658,490,836,628,131,131,131,125,125,125,6660
,Naval weapons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,5,5,5,,,5,,,,,,,,30,,20,23,10,,8,8,13,25,30,20,221
,Sensors,,,,,,,,9,9,,30,30,,,,,,,,,,,,,,,,,,,,,,15,3,5,,16,16,,,15,10,36,24,17,27,32,37,116,82,117,141,93,169,114,69,64,178,50,146,114,187,127,122,131,2345
,Ships,,,315,315,156,224,275,210,360,290,432,210,165,165,145,98,203,130,85,,,,,,,,,,,,,,,,,,,,,15,30,,,,,440,55,260,,760,500,,,,260,1800,1020,,,,,,632,59,59,,9666
